SMILES,Dataset,ID,Fragments,Software,Software_Score,NEW_SMILES
CCc1ccc(o1)-c1cc(nc2cc(c(cc12)CO)NN1CCC(Cl)CC1)N1CCCC1,ACTIVE07,ABACT07_62,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cc(N3CCCC3)nc3cc(NN4CCC(Cl)CC4)c(CO)cc23)o1
CC[N+](CC)(CCCCO)Cc1cc(c2ccccc2n1)-c1ccc(cc1)Oc1ccn(n1)OC=O,ACTIVE07,ABACT07_63,DNMT1 actives,alvaBuilder,1.0,CC[N+](CC)(CCCCO)Cc1cc(-c2ccc(Oc3ccn(OC=O)n3)cc2)c2ccccc2n1
Oc1cc2c(ccnc2cc1N1CCC(CC1=O)c1ccco1)N1CCCC1,ACTIVE07,ABACT07_64,DNMT1 actives,alvaBuilder,1.0,O=C1CC(c2ccco2)CCN1c1cc2nccc(N3CCCC3)c2cc1O
Oc1cc2c(cc(nc2cc1N1CCCC1)OCCCN1CCCC1)-c1ccco1,ACTIVE07,ABACT07_65,DNMT1 actives,alvaBuilder,1.0,Oc1cc2c(-c3ccco3)cc(OCCCN3CCCC3)nc2cc1N1CCCC1
CC(C)COCc1cc2nc(cc(c2cc1-c1ccc(o1)OCO)OC=O)OCCCCCCO,ACTIVE07,ABACT07_66,DNMT1 actives,alvaBuilder,1.0,CC(C)COCc1cc2nc(OCCCCCCO)cc(OC=O)c2cc1-c1ccc(OCO)o1
Cc1ccc2c(cc(nc2c1)C1=CCCCC1)OCCCN1N=C(C2OCCC2Br)C(=CN)C1=O,ACTIVE07,ABACT07_67,DNMT1 actives,alvaBuilder,1.0,Cc1ccc2c(OCCCn3[nH]c(C4OCCC4Br)c(C=N)c3=O)cc(C3=CCCCC3)nc2c1
OCc1cc2c(cc(nc2cc1CON(=O)=O)OCCCN1CCCC1)OC=O,ACTIVE07,ABACT07_68,DNMT1 actives,alvaBuilder,1.0,O=COc1cc(OCCCN2CCCC2)nc2cc(CO[N+](=O)[O-])c(CO)cc12
COC(=O)CCCN(CC(N)=O)C(=O)n1cc(c2ccccc12)NN1CCC(Cl)CC1,ACTIVE07,ABACT07_69,DNMT1 actives,alvaBuilder,1.0,COC(=O)CCCN(CC(N)=O)C(=O)n1cc(NN2CCC(Cl)CC2)c2ccccc21
CC1CCN(CC1)C1N2C(=O)C(SC2=NC(=C1c1ccccc1)COC(=O)CO)=CCC(C)OC=O,ACTIVE07,ABACT07_70,DNMT1 actives,alvaBuilder,1.0,CC1CCN(C2C(c3ccccc3)=C(COC(=O)CO)N=c3sc(=CCC(C)OC=O)c(=O)n32)CC1
Cc1ccc(o1)-c1cc2c(cc(nc2cc1N(=O)=O)CO)CNc1ccccc1,ACTIVE08,ABACT08_01,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc3c(CNc4ccccc4)cc(CO)nc3cc2[N+](=O)[O-])o1
OCc1cc2c(cc(nc2cc1CN1CCC(CC1)C1CC1)OCCCc1ccco1)COOC=O,ACTIVE08,ABACT08_02,DNMT1 actives,alvaBuilder,1.0,O=COOCc1cc(OCCCc2ccco2)nc2cc(CN3CCC(C4CC4)CC3)c(CO)cc12
OOc1cc(ccc1N(=O)=O)NS(=O)(=O)c1ccccc1N1CCCC1,ACTIVE08,ABACT08_03,DNMT1 actives,alvaBuilder,1.0,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2N2CCCC2)cc1OO
OCCc1ccc(cc1)C=NNc1cc(c2c(c1Cl)C1C=CCC1C(Cl)N2)OC=O,ACTIVE08,ABACT08_04,DNMT1 actives,alvaBuilder,1.0,O=COc1cc(NN=Cc2ccc(CCO)cc2)c(Cl)c2c1NC(Cl)C1CC=CC21
CCCC(C)=CCCC(CNC(=O)c1ccc(o1)COC1=NN(OC=O)C(=O)C1=CCl)=CC,ACTIVE08,ABACT08_05,DNMT1 actives,alvaBuilder,1.0,CC=C(CCC=C(C)CCC)CNC(=O)c1ccc(COC2=NN(OC=O)C(=O)C2=CCl)o1
On1ncc2c(nc(nc12)SCC(=O)OCCCCl)-c1ccccc1-c1ccccc1OC=O,ACTIVE08,ABACT08_06,DNMT1 actives,alvaBuilder,1.0,O=COc1ccccc1-c1ccccc1-c1nc(SCC(=O)OCCCCl)nc2c1cnn2O
OCC1C(COC2CCCCC2)OC(OCCCc2ccco2)C1CN1CCC(CC1)C1CC1,ACTIVE08,ABACT08_07,DNMT1 actives,alvaBuilder,1.0,OCC1C(COC2CCCCC2)OC(OCCCc2ccco2)C1CN1CCC(C2CC2)CC1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1CO)-c1ccc(o1)Cl)OCCCN1CCCC1,ACTIVE08,ABACT08_08,DNMT1 actives,alvaBuilder,1.0,CC1CCN(Nc2cc3nc(OCCCN4CCCC4)cc(-c4ccc(Cl)o4)c3cc2CO)CC1
OCC(CCc1cccc(c1)CC=O)C=CC=C1CCC(=CC=CC(O)CCc2ccccc2CO)C1=O,ACTIVE08,ABACT08_09,DNMT1 actives,alvaBuilder,1.0,O=CCc1cccc(CCC(=CC=CC2CCC(=CCCC(=O)CCc3ccccc3CO)C2=O)CO)c1
COc1cc(nc2cc(c(cc12)C#N)NN1CCC2(CCC2C)CC1)OCCCN1CCCC1,ACTIVE08,ABACT08_10,DNMT1 actives,alvaBuilder,1.0,COc1cc(OCCCN2CCCC2)nc2cc(NN3CCC4(CCC4C)CC3)c(C#N)cc12
OCCCC(O)C=CC=C1CCC(=CC=CC(CO)CCc2cccc(c2)CC=O)C1=O,ACTIVE08,ABACT08_11,DNMT1 actives,alvaBuilder,1.0,O=CCc1cccc(CCC(=CC=CC2CCC(=CCCC(=O)CCCO)C2=O)CO)c1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1OCCCN1CCCC1)CO)-c1ccc(o1)O,ACTIVE08,ABACT08_12,DNMT1 actives,alvaBuilder,1.0,CC1CCN(Nc2cc3nc(-c4ccc(O)o4)cc(CO)c3cc2OCCCN2CCCC2)CC1
CCOCc1cc(nc2cc(c(cc12)CO)NN1CCC(CC1)C1CC1)OCCCc1ccco1,ACTIVE08,ABACT08_13,DNMT1 actives,alvaBuilder,1.0,CCOCc1cc(OCCCc2ccco2)nc2cc(NN3CCC(C4CC4)CC3)c(CO)cc12
CCCc1cccc(c1)NC(=O)c1cccc(c1)Nc1cc(nc(n1)C)N,ACTIVE08,ABACT08_14,DNMT1 actives,alvaBuilder,1.0,CCCc1cccc(NC(=O)c2cccc(N=c3cc(N)[nH]c(C)n3)c2)c1
O=C(COC(=O)c1cc(nc2ccccc12)-c1ccco1)NCc1ccccc1,ACTIVE08,ABACT08_15,DNMT1 actives,alvaBuilder,1.0,O=C(COC(=O)c1cc(-c2ccco2)nc2ccccc12)NCc1ccccc1
OCc1ccccc1-c1nc(nc2c1cnn2O)SCC(=O)OCCCCl,ACTIVE08,ABACT08_16,DNMT1 actives,alvaBuilder,1.0,O=C(CSc1nc(-c2ccccc2CO)c2cnn(O)c2n1)OCCCCl
CN(CCCO)CC(=C)CCC(=O)Oc1ccc(c(c1)-c1ccccc1)N(=O)=O,ACTIVE08,ABACT08_17,DNMT1 actives,alvaBuilder,1.0,C=C(CCC(=O)Oc1ccc([N+](=O)[O-])c(-c2ccccc2)c1)CN(C)CCCO
O=C(COC1CC1)NC1Nc2ccc3ccccc3c2C2=C1C(=O)CCC2,ACTIVE08,ABACT08_18,DNMT1 actives,alvaBuilder,1.0,O=C(COC1CC1)NC1N=c2ccc3ccccc3c2=C2CCCC(=O)C21
OCc1cc2c(cc(nc2cc1CC#N)OCCCc1ccco1)COC1CC1,ACTIVE08,ABACT08_19,DNMT1 actives,alvaBuilder,1.0,N#CCc1cc2nc(OCCCc3ccco3)cc(COC3CC3)c2cc1CO
CC(=Cc1cccc(c1)-c1ccc2c(cc(nc2c1)N)OCCCN1CCCC1)C(N)=O,ACTIVE08,ABACT08_20,DNMT1 actives,alvaBuilder,1.0,CC(=Cc1cccc(-c2ccc3c(OCCCN4CCCC4)cc(=N)[nH]c3c2)c1)C(N)=O
Cc1ccc(o1)-c1cc(c2ccc(cc2n1)CNN1CCC(CO)CC1)OCCCN1CCCC1,ACTIVE08,ABACT08_21,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(OCCCN3CCCC3)c3ccc(CNN4CCC(CO)CC4)cc3n2)o1
OCc1sc2c(cc(nc2c1OCCCc1ccco1)CNO)-c1ccc(o1)-c1ccccc1,ACTIVE08,ABACT08_22,DNMT1 actives,alvaBuilder,1.0,OCc1sc2c(-c3ccc(-c4ccccc4)o3)cc(CNO)nc2c1OCCCc1ccco1
CC(=Cc1cc(cc(c1)OCc1ccc(cc1)NC(=O)N1CCCC1)C)C(N)=O,ACTIVE08,ABACT08_23,DNMT1 actives,alvaBuilder,1.0,CC(=Cc1cc(C)cc(OCc2ccc(NC(=O)N3CCCC3)cc2)c1)C(N)=O
Cc1cc(ccc1OCCCN1CCCC1)NS(=O)(=O)c1ccccc1N1CCCC1,ACTIVE08,ABACT08_24,DNMT1 actives,alvaBuilder,1.0,Cc1cc(NS(=O)(=O)c2ccccc2N2CCCC2)ccc1OCCCN1CCCC1
OCCc1cc(nc2cc(c(cc12)OCN1CCCC1)CNO)-c1ccc(o1)O,ACTIVE08,ABACT08_25,DNMT1 actives,alvaBuilder,1.0,OCCc1cc(-c2ccc(O)o2)nc2cc(CNO)c(OCN3CCCC3)cc12
OCc1cc(nc2cc(c(cc12)OCCCc1ccco1)NN1CCC(CC1)C(=O)OO)C1CCCCC1,ACTIVE08,ABACT08_26,DNMT1 actives,alvaBuilder,1.0,O=C(OO)C1CCN(Nc2cc3nc(C4CCCCC4)cc(CO)c3cc2OCCCc2ccco2)CC1
CC(=Cc1cccc(c1)N1CC2(CC1Cl)CC(=NO2)CCC=O)C(N)=O,ACTIVE08,ABACT08_27,DNMT1 actives,alvaBuilder,1.0,CC(=Cc1cccc(N2CC3(CC(CCC=O)=NO3)CC2Cl)c1)C(N)=O
OCc1cc(c2c(c1N1CCOCC1)C1C=CCC1C(Cl)N2)OC=O,ACTIVE08,ABACT08_28,DNMT1 actives,alvaBuilder,1.0,O=COc1cc(CO)c(N2CCOCC2)c2c1NC(Cl)C1CC=CC21
ClC(=O)NOc1ccc(cc1)-c1ccccc1S(=O)(=O)Nc1cccc(c1)N(=O)=O,ACTIVE08,ABACT08_29,DNMT1 actives,alvaBuilder,1.0,O=C(Cl)NOc1ccc(-c2ccccc2S(=O)(=O)Nc2cccc([N+](=O)[O-])c2)cc1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1OCCCN1CCCC1)CO)N,ACTIVE08,ABACT08_30,DNMT1 actives,alvaBuilder,1.0,CC1CCN(Nc2cc3[nH]c(=N)cc(CO)c3cc2OCCCN2CCCC2)CC1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1OCCCN1CCCC1)CO)-c1ccc(o1)C,ACTIVE08,ABACT08_31,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(OCCCN4CCCC4)c(NN4CCC(C)CC4)cc3n2)o1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)NN1CCCCC1)OCC1CCNCC1)CO,ACTIVE08,ABACT08_32,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(OCC4CCNCC4)c(NN4CCCCC4)cc3n2)o1
ONCc1cc2nc(cc(c2cc1OCN1CCCC1)NC=O)-c1ccc(o1)-c1ccccc1,ACTIVE08,ABACT08_33,DNMT1 actives,alvaBuilder,1.0,O=CN=c1cc(-c2ccc(-c3ccccc3)o2)[nH]c2cc(CNO)c(OCN3CCCC3)cc12
Cc1ccc(o1)-c1cc2c(cc(nc2cc1-c1ccccc1)CO)CNN1CCCC1,ACTIVE08,ABACT08_34,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc3c(CNN4CCCC4)cc(CO)nc3cc2-c2ccccc2)o1
OCc1cc(nc2cc(c(cc12)OCC1CCNCC1)NN1CCCCC1)-c1ccco1,ACTIVE08,ABACT08_35,DNMT1 actives,alvaBuilder,1.0,OCc1cc(-c2ccco2)nc2cc(NN3CCCCC3)c(OCC3CCNCC3)cc12
Oc1cc(cc(c1)N1CCCC1)OCc1ccc(cc1)NC(=O)c1cc(nc2ccccc12)O,ACTIVE08,ABACT08_36,DNMT1 actives,alvaBuilder,1.0,O=C(Nc1ccc(COc2cc(O)cc(N3CCCC3)c2)cc1)c1cc(=O)[nH]c2ccccc12
CC(=Cc1cccc(c1)N1CC2(CC1c1ccccc1)CC(=NO2)CCC=O)C(N)=O,ACTIVE08,ABACT08_37,DNMT1 actives,alvaBuilder,1.0,CC(=Cc1cccc(N2CC3(CC(CCC=O)=NO3)CC2c2ccccc2)c1)C(N)=O
OCc1ccccc1-c1cc(c2ccc(cc2n1)O)SCC(=O)OCCCCl,ACTIVE08,ABACT08_38,DNMT1 actives,alvaBuilder,1.0,O=C(CSc1cc(-c2ccccc2CO)nc2cc(O)ccc12)OCCCCl
Cc1ccc(o1)-c1cc2c(cc(nc2cc1N(=O)=O)CO)CNc1ccco1,ACTIVE08,ABACT08_39,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc3c(CNc4ccco4)cc(CO)nc3cc2[N+](=O)[O-])o1
CC1CCN(CC1)Nc1nc(cc(n1)Nc1ccc(cc1)-c1ccco1)N,ACTIVE08,ABACT08_40,DNMT1 actives,alvaBuilder,1.0,CC1CCN(N=c2[nH]c(N)cc(=Nc3ccc(-c4ccco4)cc3)[nH]2)CC1
OCCc1cccc(c1)NCc1cc(ccc1N(=O)=O)OC(=O)CCC=C,ACTIVE08,ABACT08_41,DNMT1 actives,alvaBuilder,1.0,C=CCCC(=O)Oc1ccc([N+](=O)[O-])c(CNc2cccc(CCO)c2)c1
OCc1cc(nc2cc(c(cc12)OCCCN1CCCC1)NN1CCC(CC1)C(O)=O)C1CCCCC1,ACTIVE08,ABACT08_42,DNMT1 actives,alvaBuilder,1.0,O=C(O)C1CCN(Nc2cc3nc(C4CCCCC4)cc(CO)c3cc2OCCCN2CCCC2)CC1
C=NNC(=O)c1ccc(cc1)OCC(=O)NC1Nc2ccc3ccccc3c2C2=C1C(=O)CCC2,ACTIVE08,ABACT08_43,DNMT1 actives,alvaBuilder,1.0,C=NNC(=O)c1ccc(OCC(=O)NC2N=c3ccc4ccccc4c3=C3CCCC(=O)C32)cc1
OCc1cc(c2cc(c(cc2n1)N1CCCC1)-c1ccc(o1)O)CNN1CCCC1,ACTIVE08,ABACT08_44,DNMT1 actives,alvaBuilder,1.0,OCc1cc(CNN2CCCC2)c2cc(-c3ccc(O)o3)c(N3CCCC3)cc2n1
C=CCCC(=O)Oc1ccc(c(c1)CNc1cccc(c1)CNC=O)N(=O)=O,ACTIVE08,ABACT08_45,DNMT1 actives,alvaBuilder,1.0,C=CCCC(=O)Oc1ccc([N+](=O)[O-])c(CNc2cccc(CNC=O)c2)c1
OCc1cccc(c1)-c1ccccc1S(=O)(=O)Nc1cccc(c1)N(=O)=O,ACTIVE08,ABACT08_46,DNMT1 actives,alvaBuilder,1.0,O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccccc2-c2cccc(CO)c2)c1
CC1(CC1)C(=O)C1=NOC2(CC(N(C2)c2cccc(c2)CO)c2ccccc2)C1,ACTIVE08,ABACT08_47,DNMT1 actives,alvaBuilder,1.0,CC1(C(=O)C2=NOC3(C2)CC(c2ccccc2)N(c2cccc(CO)c2)C3)CC1
Cc1ccc(o1)-c1cc(c2ccc(cc2n1)N)N=Nc1ccccc1N(=O)=O,ACTIVE08,ABACT08_48,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(N=Nc3ccccc3[N+](=O)[O-])c3ccc(N)cc3n2)o1
Cc1cc(ccc1N(=O)=O)NS(=O)(=O)c1ccccc1N1CCCC1,ACTIVE08,ABACT08_49,DNMT1 actives,alvaBuilder,1.0,Cc1cc(NS(=O)(=O)c2ccccc2N2CCCC2)ccc1[N+](=O)[O-]
CC(=Cc1cc(ccc1-c1ccco1)NS(=O)(=O)c1ccccc1OC=O)C(N)=O,ACTIVE08,ABACT08_50,DNMT1 actives,alvaBuilder,1.0,CC(=Cc1cc(NS(=O)(=O)c2ccccc2OC=O)ccc1-c1ccco1)C(N)=O
OCc1c(cc(n1CN1CCC(CC1)C1CC1)OCCCc1ccco1)CONc1ccc(cc1)O,ACTIVE08,ABACT08_51,DNMT1 actives,alvaBuilder,1.0,OCc1c(CONc2ccc(O)cc2)cc(OCCCc2ccco2)n1CN1CCC(C2CC2)CC1
CNc1cc(nc2cc(c(cc12)NN=Cc1ccc(cc1)CCO)NN1CCC(C)CC1)O,ACTIVE08,ABACT08_52,DNMT1 actives,alvaBuilder,1.0,CNc1cc(=O)[nH]c2cc(NN3CCC(C)CC3)c(NN=Cc3ccc(CCO)cc3)cc12
OCCc1ccc(cc1)-c1cccc(c1)-c1ccccc1S(=O)(=O)NOCCCN(=O)=O,ACTIVE08,ABACT08_53,DNMT1 actives,alvaBuilder,1.0,O=[N+]([O-])CCCONS(=O)(=O)c1ccccc1-c1cccc(-c2ccc(CCO)cc2)c1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)NO)OCC1CCNCC1)CO,ACTIVE08,ABACT08_54,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(CO)c3cc(OCC4CCNCC4)c(NO)cc3n2)o1
Cc1cc(c(c2c1NC(Cl)C1CC=CC21)O)NN=Cc1ccc(cc1)CCO,ACTIVE08,ABACT08_55,DNMT1 actives,alvaBuilder,1.0,Cc1cc(NN=Cc2ccc(CCO)cc2)c(O)c2c1NC(Cl)C1CC=CC21
On1ncc2c(nc(nc12)SCC(=O)OCCCCl)COn1c2ccccc2c2ccccc12,ACTIVE08,ABACT08_56,DNMT1 actives,alvaBuilder,1.0,O=C(CSc1nc(COn2c3ccccc3c3ccccc32)c2cnn(O)c2n1)OCCCCl
ClNCc1cc2nc(cc(c2cc1OCN1CCCC1)NC=O)-c1ccc(o1)-c1ccco1,ACTIVE08,ABACT08_57,DNMT1 actives,alvaBuilder,1.0,O=CN=c1cc(-c2ccc(-c3ccco3)o2)[nH]c2cc(CNCl)c(OCN3CCCC3)cc12
OCc1cc(nc2cc(c(cc12)OCCCN1CCCC1)CNO)-c1ccc(o1)-c1ccccc1,ACTIVE08,ABACT08_58,DNMT1 actives,alvaBuilder,1.0,OCc1cc(-c2ccc(-c3ccccc3)o2)nc2cc(CNO)c(OCCCN3CCCC3)cc12
OCCc1ccc(cc1)-c1cccc(c1)OS(=O)(=O)Nc1ccccc1N(=O)=O,ACTIVE08,ABACT08_59,DNMT1 actives,alvaBuilder,1.0,O=[N+]([O-])c1ccccc1NS(=O)(=O)Oc1cccc(-c2ccc(CCO)cc2)c1
ClC1Nc2c(cc(c(c2C2C=CCC12)Oc1ccco1)NN=Cc1ccccc1)OC=O,ACTIVE08,ABACT08_60,DNMT1 actives,alvaBuilder,1.0,O=COc1cc(NN=Cc2ccccc2)c(Oc2ccco2)c2c1NC(Cl)C1CC=CC21
OCc1cc(nc2cc(ccc12)-c1ccccc1)NS(=O)(=O)c1ccnc2ccccc12,ACTIVE08,ABACT08_61,DNMT1 actives,alvaBuilder,1.0,O=S(=O)(N=c1cc(CO)c2ccc(-c3ccccc3)cc2[nH]1)c1ccnc2ccccc12
OCCCC(O)C=CC=C1CCC(=CC=Cc2ccc(o2)N2CCC3(CC3)C2)C1=O,ACTIVE08,ABACT08_62,DNMT1 actives,alvaBuilder,1.0,O=C(C=CCC1CCC(=CC=Cc2ccc(N3CCC4(CC4)C3)o2)C1=O)CCCO
Oc1cc(cc(c1)N1CCCC1)OCc1ccc(cc1)NC(=O)N1CCCC1,ACTIVE08,ABACT08_63,DNMT1 actives,alvaBuilder,1.0,O=C(Nc1ccc(COc2cc(O)cc(N3CCCC3)c2)cc1)N1CCCC1
OCCCC(=C)CCC(=O)OSCC(=O)Nc1ccccc1N(=O)=O,ACTIVE08,ABACT08_64,DNMT1 actives,alvaBuilder,1.0,C=C(CCCO)CCC(=O)OSCC(=O)Nc1ccccc1[N+](=O)[O-]
CC(=Cc1cc(c2cc(c(cc2n1)NN1CCCCC1)OCC1CCNCC1)CO)C(N)=O,ACTIVE08,ABACT08_65,DNMT1 actives,alvaBuilder,1.0,CC(Cc1cc(C=O)c2cc(OCC3CCNCC3)c(NN3CCCCC3)cc2n1)C(N)=O
O=COc1ccc(cc1)-c1ccc(cc1)C=NNC(=O)c1ccc(cc1)OCCCN1CCCC1,ACTIVE08,ABACT08_66,DNMT1 actives,alvaBuilder,1.0,O=COc1ccc(-c2ccc(C=NNC(=O)c3ccc(OCCCN4CCCC4)cc3)cc2)cc1
OCc1cc2c(cc(nc2cc1N1CCCC1)OCCCN1CCCC1)-c1ccc(o1)Cl,ACTIVE08,ABACT08_67,DNMT1 actives,alvaBuilder,1.0,OCc1cc2c(-c3ccc(Cl)o3)cc(OCCCN3CCCC3)nc2cc1N1CCCC1
OCc1c(cc(n1CN1CCC(CC1)C1CC1)OCCCN1CCCC1)CONc1ccc(cc1)O,ACTIVE08,ABACT08_68,DNMT1 actives,alvaBuilder,1.0,OCc1c(CONc2ccc(O)cc2)cc(OCCCN2CCCC2)n1CN1CCC(C2CC2)CC1
OCCCOc1cc(ccc1Cl)NS(=O)(=O)c1ccccc1OC=O,ACTIVE08,ABACT08_69,DNMT1 actives,alvaBuilder,1.0,O=COc1ccccc1S(=O)(=O)Nc1ccc(Cl)c(OCCCO)c1
O=C(COc1ccc(cc1)CON1CCCC1)NC1Nc2ccc3ccccc3c2C2=C1C(=O)CCC2,ACTIVE08,ABACT08_70,DNMT1 actives,alvaBuilder,1.0,O=C(COc1ccc(CON2CCCC2)cc1)NC1N=c2ccc3ccccc3c2=C2CCCC(=O)C21
CC1CCN(CC1)Nc1cc(nc2cc(c(cc12)CO)COBr)CO,ACTIVE09,ABACT09_01,DNMT1 actives,alvaBuilder,1.0,CC1CCN(N=c2cc(CO)[nH]c3cc(COBr)c(CO)cc23)CC1
Nc1ncnc2c1ccn2C1COC(C1CCNc1nc(nc2ccccc12)O)N1CCCC1,ACTIVE09,ABACT09_02,DNMT1 actives,alvaBuilder,1.0,N=c1[nH]cnc2c1ccn2C1COC(N2CCCC2)C1CCN=c1[nH]c(=O)[nH]c2ccccc12
CCC(Cc1ccc(cc1)C)C(CNN1CCC(CC1)C1CC(C1)ONC=O)c1cc(ccc1O)OC=O,ACTIVE09,ABACT09_03,DNMT1 actives,alvaBuilder,1.0,CCC(Cc1ccc(C)cc1)C(CNN1CCC(C2CC(ONC=O)C2)CC1)c1cc(OC=O)ccc1O
Cc1cc2nc(cc(c2cc1C)S(=O)(=O)Nc1ccc(cc1)OC(O)=O)N1CCOCC1,ACTIVE09,ABACT09_04,DNMT1 actives,alvaBuilder,1.0,Cc1cc2nc(N3CCOCC3)cc(S(=O)(=O)Nc3ccc(OC(=O)O)cc3)c2cc1C
CCc1ccc(o1)-c1cc(nc2cc(c(cc12)O)NC1CC(C1)ONC=O)OCO,ACTIVE09,ABACT09_05,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cc(OCO)nc3cc(NC4CC(ONC=O)C4)c(O)cc23)o1
CCc1ccc(o1)-c1cc2c(cc(nc2cc1CO)CO)CCCON1CCC(CC1)c1ccco1,ACTIVE09,ABACT09_06,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cc3c(CCCON4CCC(c5ccco5)CC4)cc(CO)nc3cc2CO)o1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1OCCCN1CCCC1)CO)N(=O)=O,ACTIVE09,ABACT09_07,DNMT1 actives,alvaBuilder,1.0,CC1CCN(Nc2cc3[nH]c(=[N+]([O-])O)cc(C=O)c3cc2OCCCN2CCCC2)CC1
CCc1ccc(o1)-c1cc(nc2cc(c(cc12)CO)NC1CC1)OCCCCO,ACTIVE09,ABACT09_08,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cc(OCCCCO)nc3cc(NC4CC4)c(CO)cc23)o1
CN1CC2(CC(C2)Oc2cc(c3ccccc3n2)-c2ccc(cc2)ONC=O)C1,ACTIVE09,ABACT09_09,DNMT1 actives,alvaBuilder,1.0,CN1CC2(CC(Oc3cc(-c4ccc(ONC=O)cc4)c4ccccc4n3)C2)C1
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1OCCCN1CCCC1)CO)C1=CCOCC1,ACTIVE09,ABACT09_10,DNMT1 actives,alvaBuilder,1.0,CC1CCN(Nc2cc3nc(C4CCOCC4)cc(C=O)c3cc2OCCCN2CCCC2)CC1
CN1CC2(CC(C2)Oc2cc(c3ccccc3n2)NC(=O)CSCCCON2CCCC2)C1,ACTIVE09,ABACT09_11,DNMT1 actives,alvaBuilder,1.0,CN1CC2(CC(Oc3cc(=NC(=O)CSCCCON4CCCC4)c4ccccc4[nH]3)C2)C1
Cc1ccc(cc1S(=O)(=O)c1cc2c(cc1-c1nc3ccccc3s1)OCO2)O,ACTIVE09,ABACT09_12,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(O)cc1S(=O)(=O)c1cc2c(cc1-c1nc3ccccc3s1)OCO2
CCc1ccc(o1)-c1cc(nc2cc(c(cc12)O)NN1CCC(CO)CC1)OCN1CCCC1,ACTIVE09,ABACT09_13,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cc(OCN3CCCC3)nc3cc(NN4CCC(CO)CC4)c(O)cc23)o1
Cc1cc2c(cc(nc2cc1-c1cc(nc2ccccc12)-c1ccco1)N1CCCC1)CC(=O)NONC=O,ACTIVE09,ABACT09_14,DNMT1 actives,alvaBuilder,1.0,Cc1cc2c(CC(=O)NONC=O)cc(N3CCCC3)nc2cc1-c1cc(-c2ccco2)nc2ccccc12
Cc1cc(n(c1C)N1C(=O)NC(=O)C(=Cc2ccc(cc2)Cl)C1=O)-c1ccc(o1)C#N,ACTIVE09,ABACT09_15,DNMT1 actives,alvaBuilder,1.0,Cc1cc(-c2ccc(C#N)o2)n(N2C(=O)NC(=O)C(=Cc3ccc(Cl)cc3)C2=O)c1C
CNCCC1COC(C1CCNc1nc(nc2ccccc12)O)N1CCCC1,ACTIVE09,ABACT09_16,DNMT1 actives,alvaBuilder,1.0,CNCCC1COC(N2CCCC2)C1CCN=c1[nH]c(=O)[nH]c2ccccc12
CC1CCN(CC1)Nc1cc2nc(cc(c2cc1OCCCN1CCCC1)CO)-c1ccc(o1)N,ACTIVE09,ABACT09_17,DNMT1 actives,alvaBuilder,1.0,CC1CCN(Nc2cc3nc(-c4ccc(N)o4)cc(CO)c3cc2OCCCN2CCCC2)CC1
CCc1ccc(o1)-c1cc(nc2cc(c(cc12)C1C=NN(C1=O)c1ccccc1)N)OCCCCO,ACTIVE09,ABACT09_18,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(-c2cc(OCCCCO)nc3cc(N)c(-c4c[nH]n(-c5ccccc5)c4=O)cc23)o1
Cc1ccc(o1)-c1cc(c2cc(c(cc2n1)C1CC(C1)ONC=O)OCCCN1CCCC1)-c1ccco1,ACTIVE09,ABACT09_19,DNMT1 actives,alvaBuilder,1.0,Cc1ccc(-c2cc(-c3ccco3)c3cc(OCCCN4CCCC4)c(C4CC(ONC=O)C4)cc3n2)o1
CCc1ccc(cc1)C=C1C(=O)NC(=O)N(C1=O)c1cc2nc(cc(c2cc1OC=O)C)C,ACTIVE09,ABACT09_20,DNMT1 actives,alvaBuilder,1.0,CCc1ccc(C=C2C(=O)NC(=O)N(c3cc4nc(C)cc(C)c4cc3OC=O)C2=O)cc1
